State,Latitude,Longitude,Date,SWE,Precipitation,Cumulative_Precipitation,Max_Temp,Min_Temp
AK,-149.69,60.39,16756,15,0,130,-12.2,-16.7
AK,-149.69,60.39,16755,15,3,127,-12.8,-16.3
AK,-149.18,60.78,16762,89,0,229,-0.2,-6.9
AK,-149.18,60.78,16761,89,0,229,-5.2,-9.6
AK,-149.18,60.78,16760,86,3,226,-0.7,-7.5
AK,-149.18,60.78,16759,76,8,218,0.7,-3.2
AK,-149.18,60.78,16758,74,5,213,-1.2,-12.6
AK,-149.18,60.78,16757,74,0,213,-12.4,-17.2
AK,-149.18,60.78,16756,74,0,213,-12.2,-17.8
AK,-149.18,60.78,16755,74,0,213,-13.5,-18.4
AK,-149.48,61.07,16762,97,8,231,-2.6,-8.1
AK,-149.48,61.07,16761,94,3,229,-6,-14.3
AK,-149.48,61.07,16760,81,13,216,-2,-9.9
AK,-149.48,61.07,16759,66,18,198,-1,-3.6
AK,-149.48,61.07,16758,53,18,180,-2.6,-13.5
AK,-149.48,61.07,16757,51,3,178,-11,-20.8
AK,-149.48,61.07,16756,48,3,175,-17.8,-20.2
AK,-149.48,61.07,16755,48,0,175,-17.1,-20.7
AK,-149.09,60.96,16762,38,0,251,-0.3,-5.6
AK,-149.09,60.96,16761,38,0,251,-3.4,-7.4
AK,-149.09,60.96,16760,28,10,241,0.6,-5.7
AK,-149.09,60.96,16759,25,3,239,2.4,-1.1
AK,-149.09,60.96,16758,25,0,239,1.6,-10.1
AK,-149.09,60.96,16757,25,3,236,-9.3,-16.6
AK,-149.09,60.96,16756,25,0,236,-13,-17.1
AK,-149.09,60.96,16755,25,0,236,-12.9,-16.7
AK,-149.67,61.11,16762,51,0,112,0.9,-8.8
AK,-149.67,61.11,16761,51,0,112,-2.9,-15.8
AK,-149.67,61.11,16760,41,13,99,-0.3,-10.4
AK,-149.67,61.11,16759,33,8,91,2.1,-3.9
AK,-149.67,61.11,16758,33,5,86,0.1,-14.8
AK,-149.67,61.11,16757,33,0,86,-14.8,-24.5
AK,-149.67,61.11,16756,33,0,86,-14.2,-24.9
AK,-149.67,61.11,16755,33,0,86,-14.1,-24.7
AK,-149,61.38,16762,25,0,48,4.4,-9.6
AK,-149,61.38,16761,25,0,48,-4.1,-13.1
AK,-149,61.38,16760,15,10,38,0.2,-8.7
AK,-149,61.38,16759,10,3,36,3.6,-1.3
AK,-149,61.38,16758,0,8,28,2.7,-13.3
AK,-149,61.38,16757,0,0,28,-12.4,-20.7
AK,-149,61.38,16756,5,0,28,-15.1,-20.8
AK,-149,61.38,16755,5,0,28,-14.4,-19.7
AK,-150.04,62.13,16762,91,10,145,-5.4,-8.2
AK,-150.04,62.13,16761,91,0,145,-7.3,-17
AK,-150.04,62.13,16760,91,0,145,0,-7.8
AK,-150.04,62.13,16759,86,5,140,-1.2,-10.5
AK,-150.04,62.13,16758,41,36,104,-8.4,-22.6
AK,-150.04,62.13,16757,41,0,104,-21.1,-33.2
AK,-150.04,62.13,16756,41,0,104,-20.1,-30.9
AK,-150.04,62.13,16755,41,0,104,-20.6,-31.5
AK,-149.18,60.78,16762,89,0,229,-0.2,-6.9
AK,-149.18,60.78,16761,89,0,229,-5.2,-9.6
AK,-149.18,60.78,16760,86,3,226,-0.7,-7.5
AK,-149.18,60.78,16759,76,8,218,0.7,-3.2
AK,-149.18,60.78,16758,74,5,213,-1.2,-12.6
AK,-149.18,60.78,16757,74,0,213,-12.4,-17.2
AK,-149.18,60.78,16756,74,0,213,-12.2,-17.8
AK,-149.18,60.78,16755,74,0,213,-13.5,-18.4
AK,-149.48,61.07,16762,97,8,231,-2.6,-8.1
AK,-149.48,61.07,16761,94,3,229,-6,-14.3
AK,-149.48,61.07,16760,81,13,216,-2,-9.9
AK,-149.48,61.07,16759,66,18,198,-1,-3.6
AK,-149.48,61.07,16758,53,18,180,-2.6,-13.5
AK,-149.48,61.07,16757,51,3,178,-11,-20.8
AK,-149.48,61.07,16756,48,3,175,-17.8,-20.2
AK,-149.48,61.07,16755,48,0,175,-17.1,-20.7
AK,-149.09,60.96,16762,38,0,251,-0.3,-5.6
AK,-149.09,60.96,16761,38,0,251,-3.4,-7.4
AK,-149.09,60.96,16760,28,10,241,0.6,-5.7
AK,-149.09,60.96,16759,25,3,239,2.4,-1.1
AK,-149.09,60.96,16758,25,0,239,1.6,-10.1
AK,-149.09,60.96,16757,25,3,236,-9.3,-16.6
AK,-149.09,60.96,16756,25,0,236,-13,-17.1
AK,-149.09,60.96,16755,25,0,236,-12.9,-16.7
AK,-149.62,60.19,16762,30,3,335,3.4,-14.2
AK,-149.62,60.19,16761,30,0,335,-4.5,-13.6
AK,-149.62,60.19,16760,30,0,335,1.6,-4.7
AK,-149.62,60.19,16759,30,15,320,1.4,-3.4
AK,-149.62,60.19,16758,8,30,290,1.6,-12.3
AK,-149.62,60.19,16757,8,0,290,-12.3,-21.2
AK,-149.62,60.19,16756,8,0,290,-10.1,-18.7
AK,-149.62,60.19,16755,8,0,290,-11.6,-20.2
AK,-149.67,61.11,16762,51,0,112,0.9,-8.8
AK,-149.67,61.11,16761,51,0,112,-2.9,-15.8
AK,-149.67,61.11,16760,41,13,99,-0.3,-10.4
AK,-149.67,61.11,16759,33,8,91,2.1,-3.9
AK,-149.67,61.11,16758,33,5,86,0.1,-14.8
AK,-149.67,61.11,16757,33,0,86,-14.8,-24.5
AK,-149.67,61.11,16756,33,0,86,-14.2,-24.9
AK,-149.67,61.11,16755,33,0,86,-14.1,-24.7
AK,-149.34,60.26,16762,58,3,249,#N/A,#N/A
AK,-149.34,60.26,16761,58,0,249,#N/A,#N/A
AK,-149.34,60.26,16760,58,0,249,#N/A,#N/A
AK,-149.34,60.26,16759,51,8,241,#N/A,#N/A
AK,-149.34,60.26,16758,18,28,213,#N/A,#N/A
AK,-149.34,60.26,16757,18,0,213,#N/A,#N/A
AK,-149.34,60.26,16756,15,3,211,#N/A,#N/A
AK,-149.34,60.26,16755,15,0,211,#N/A,#N/A
AK,-149.53,60.62,16762,61,0,137,-1.3,-10.1
AK,-149.53,60.62,16761,61,0,137,-6.4,-16
AK,-149.53,60.62,16760,51,10,127,0.1,-7.3
AK,-149.53,60.62,16759,43,10,117,0.3,-5.2
AK,-149.53,60.62,16758,38,10,107,-1.8,-13.6
AK,-149.53,60.62,16757,38,0,107,-13.6,-22.9
AK,-149.53,60.62,16756,38,0,107,-13.6,-22
AK,-149.53,60.62,16755,38,0,107,-14.9,-23.1
AK,-149.06,60.61,16762,64,0,361,-1.8,-9.6
AK,-149.06,60.61,16761,64,0,361,-5.5,-10.5
AK,-149.06,60.61,16760,61,5,356,-0.1,-6.9
AK,-149.06,60.61,16759,61,5,351,0.8,-3.4
AK,-149.06,60.61,16758,56,5,345,-1.6,-14.3
AK,-149.06,60.61,16757,56,8,338,-14.3,-20.2
AK,-149.06,60.61,16756,56,0,338,-16.3,-20.4
AK,-149.06,60.61,16755,56,0,338,-15.7,-20.1
AK,-150.48,60.73,16762,36,0,99,-1.6,-5.7
AK,-150.48,60.73,16761,36,0,99,-3.3,-15.3
AK,-150.48,60.73,16760,30,5,94,0.6,-7.9
AK,-150.48,60.73,16759,25,5,89,-0.3,-7.2
AK,-150.48,60.73,16758,20,5,84,-4.2,-13.8
AK,-150.48,60.73,16757,20,3,81,-13.1,-28
AK,-150.48,60.73,16756,20,0,81,-13.6,-27.9
AK,-150.48,60.73,16755,20,0,81,-13.2,-25.8
AK,-149.69,60.39,16762,46,3,165,1.8,-9.2
AK,-149.69,60.39,16761,46,0,165,-5.5,-10.6
AK,-149.69,60.39,16760,38,8,157,0.7,-6.9
AK,-149.69,60.39,16759,28,8,150,1.2,-1.4
AK,-149.69,60.39,16758,15,18,132,0.6,-10.3
AK,-149.69,60.39,16757,15,3,130,-10.3,-17.3
AK,-149.69,60.39,16756,15,0,130,-12.2,-16.7
AK,-149.69,60.39,16755,15,3,127,-12.8,-16.3
AK,-149.18,60.78,16762,89,0,229,-0.2,-6.9
AK,-149.18,60.78,16761,89,0,229,-5.2,-9.6
AK,-149.18,60.78,16760,86,3,226,-0.7,-7.5
AK,-149.18,60.78,16759,76,8,218,0.7,-3.2
AK,-149.18,60.78,16758,74,5,213,-1.2,-12.6
AK,-149.18,60.78,16757,74,0,213,-12.4,-17.2
AK,-149.18,60.78,16756,74,0,213,-12.2,-17.8
AK,-149.18,60.78,16755,74,0,213,-13.5,-18.4
AK,-149.48,61.07,16762,97,8,231,-2.6,-8.1
AK,-149.48,61.07,16761,94,3,229,-6,-14.3
AK,-149.48,61.07,16760,81,13,216,-2,-9.9
AK,-149.48,61.07,16759,66,18,198,-1,-3.6
AK,-149.48,61.07,16758,53,18,180,-2.6,-13.5
AK,-149.48,61.07,16757,51,3,178,-11,-20.8
AK,-149.48,61.07,16756,48,3,175,-17.8,-20.2
AK,-149.48,61.07,16755,48,0,175,-17.1,-20.7
AK,-149.09,60.96,16762,38,0,251,-0.3,-5.6
AK,-149.09,60.96,16761,38,0,251,-3.4,-7.4
AK,-149.09,60.96,16760,28,10,241,0.6,-5.7
AK,-149.09,60.96,16759,25,3,239,2.4,-1.1
AK,-149.09,60.96,16758,25,0,239,1.6,-10.1
AK,-149.09,60.96,16757,25,3,236,-9.3,-16.6
AK,-149.09,60.96,16756,25,0,236,-13,-17.1
AK,-149.09,60.96,16755,25,0,236,-12.9,-16.7
AK,-150.78,62.63,16762,104,33,188,-3.8,-10.8
AK,-150.78,62.63,16761,104,0,188,-6.3,-11.7
AK,-150.78,62.63,16760,104,0,188,-1.3,-6.3
AK,-150.78,62.63,16759,104,0,188,-2.1,-8.1
AK,-150.78,62.63,16758,74,30,157,-8.1,-20.4
AK,-150.78,62.63,16757,74,0,157,-20.4,-27.1
AK,-150.78,62.63,16756,74,0,157,-18.4,-24.8
AK,-150.78,62.63,16755,74,0,157,-18.6,-25.1
AK,-150.99,63.54,16762,#N/A,3,76,1.9,-10.1
AK,-150.99,63.54,16761,#N/A,0,76,-7.7,-12.5
AK,-150.99,63.54,16760,#N/A,3,74,-2.2,-7.7
AK,-150.99,63.54,16759,#N/A,0,74,-1.3,-14.8
AK,-150.99,63.54,16758,#N/A,0,74,-4.9,-29
AK,-150.99,63.54,16757,#N/A,0,74,-18.7,-31.6
AK,-150.99,63.54,16756,#N/A,0,74,-23.4,-31.8
AK,-150.99,63.54,16755,#N/A,3,71,-21.2,-25.7
AK,-150.04,62.13,16762,91,10,145,-5.4,-8.2
AK,-150.04,62.13,16761,91,0,145,-7.3,-17
AK,-150.04,62.13,16760,91,0,145,0,-7.8
AK,-150.04,62.13,16759,86,5,140,-1.2,-10.5
AK,-150.04,62.13,16758,41,36,104,-8.4,-22.6
AK,-150.04,62.13,16757,41,0,104,-21.1,-33.2
AK,-150.04,62.13,16756,41,0,104,-20.1,-30.9
AK,-150.04,62.13,16755,41,0,104,-20.6,-31.5
AK,-148.09,60.8,16762,#N/A,5,803,#N/A,#N/A
AK,-148.09,60.8,16761,#N/A,0,803,-0.4,-4.7
AK,-148.09,60.8,16760,#N/A,8,795,3.7,-0.6
AK,-148.09,60.8,16759,#N/A,30,765,3.8,-1.6
AK,-148.09,60.8,16758,#N/A,0,765,2.5,-6.4
AK,-148.09,60.8,16757,#N/A,0,765,#N/A,#N/A
AK,-148.09,60.8,16756,#N/A,10,754,#N/A,#N/A
AK,-148.09,60.8,16755,#N/A,3,752,#N/A,#N/A
AK,-149.67,61.11,16762,51,0,112,0.9,-8.8
AK,-149.67,61.11,16761,51,0,112,-2.9,-15.8
AK,-149.67,61.11,16760,41,13,99,-0.3,-10.4
AK,-149.67,61.11,16759,33,8,91,2.1,-3.9
AK,-149.67,61.11,16758,33,5,86,0.1,-14.8
AK,-149.67,61.11,16757,33,0,86,-14.8,-24.5
AK,-149.67,61.11,16756,33,0,86,-14.2,-24.9
AK,-149.67,61.11,16755,33,0,86,-14.1,-24.7
AK,-149,61.38,16762,25,0,48,4.4,-9.6
AK,-149,61.38,16761,25,0,48,-4.1,-13.1
AK,-149,61.38,16760,15,10,38,0.2,-8.7
AK,-149,61.38,16759,10,3,36,3.6,-1.3
AK,-149,61.38,16758,0,8,28,2.7,-13.3
AK,-149,61.38,16757,0,0,28,-12.4,-20.7
AK,-149,61.38,16756,5,0,28,-15.1,-20.8
AK,-149,61.38,16755,5,0,28,-14.4,-19.7
AK,-149.53,60.62,16762,61,0,137,-1.3,-10.1
AK,-149.53,60.62,16761,61,0,137,-6.4,-16
AK,-149.53,60.62,16760,51,10,127,0.1,-7.3
AK,-149.53,60.62,16759,43,10,117,0.3,-5.2
AK,-149.53,60.62,16758,38,10,107,-1.8,-13.6
AK,-149.53,60.62,16757,38,0,107,-13.6,-22.9
AK,-149.53,60.62,16756,38,0,107,-13.6,-22
AK,-149.53,60.62,16755,38,0,107,-14.9,-23.1
AK,-150.04,62.13,16762,91,10,145,-5.4,-8.2
AK,-150.04,62.13,16761,91,0,145,-7.3,-17
AK,-150.04,62.13,16760,91,0,145,0,-7.8
AK,-150.04,62.13,16759,86,5,140,-1.2,-10.5
AK,-150.04,62.13,16758,41,36,104,-8.4,-22.6
AK,-150.04,62.13,16757,41,0,104,-21.1,-33.2
AK,-150.04,62.13,16756,41,0,104,-20.1,-30.9
AK,-150.04,62.13,16755,41,0,104,-20.6,-31.5
AK,-149.06,60.61,16762,64,0,361,-1.8,-9.6
AK,-149.06,60.61,16761,64,0,361,-5.5,-10.5
AK,-149.06,60.61,16760,61,5,356,-0.1,-6.9
AK,-149.06,60.61,16759,61,5,351,0.8,-3.4
AK,-149.06,60.61,16758,56,5,345,-1.6,-14.3
AK,-149.06,60.61,16757,56,8,338,-14.3,-20.2
AK,-149.06,60.61,16756,56,0,338,-16.3,-20.4
AK,-149.06,60.61,16755,56,0,338,-15.7,-20.1
AK,-149.18,60.78,16762,89,0,229,-0.2,-6.9
AK,-149.18,60.78,16761,89,0,229,-5.2,-9.6
AK,-149.18,60.78,16760,86,3,226,-0.7,-7.5
AK,-149.18,60.78,16759,76,8,218,0.7,-3.2
AK,-149.18,60.78,16758,74,5,213,-1.2,-12.6
AK,-149.18,60.78,16757,74,0,213,-12.4,-17.2
AK,-149.18,60.78,16756,74,0,213,-12.2,-17.8
AK,-149.18,60.78,16755,74,0,213,-13.5,-18.4
AK,-149.48,61.07,16762,97,8,231,-2.6,-8.1
AK,-149.48,61.07,16761,94,3,229,-6,-14.3
AK,-149.48,61.07,16760,81,13,216,-2,-9.9
AK,-149.48,61.07,16759,66,18,198,-1,-3.6
AK,-149.48,61.07,16758,53,18,180,-2.6,-13.5
AK,-149.48,61.07,16757,51,3,178,-11,-20.8
AK,-149.48,61.07,16756,48,3,175,-17.8,-20.2
AK,-149.48,61.07,16755,48,0,175,-17.1,-20.7
AK,-149.09,60.96,16762,38,0,251,-0.3,-5.6
AK,-149.09,60.96,16761,38,0,251,-3.4,-7.4
AK,-149.09,60.96,16760,28,10,241,0.6,-5.7
AK,-149.09,60.96,16759,25,3,239,2.4,-1.1
AK,-149.09,60.96,16758,25,0,239,1.6,-10.1
AK,-149.09,60.96,16757,25,3,236,-9.3,-16.6
AK,-149.09,60.96,16756,25,0,236,-13,-17.1
AK,-149.09,60.96,16755,25,0,236,-12.9,-16.7
NV,-119.88,39.25,16762,43,3,157,11.3,1
NV,-119.88,39.25,16761,43,0,157,13.4,-4.2
NV,-119.88,39.25,16760,43,0,157,8.5,-2.6
NV,-119.88,39.25,16759,43,0,157,9.3,-2.2
NV,-119.88,39.25,16758,43,0,157,13.8,-2.3
NV,-119.88,39.25,16757,43,0,157,11.2,-1.9
NV,-119.88,39.25,16756,43,0,157,9.2,-10.6
NV,-119.88,39.25,16755,43,0,157,0.5,-10.3
CA,-120,38.69,16762,99,0,198,5.8,0.9
CA,-120,38.69,16761,99,0,198,11.7,0.1
CA,-120,38.69,16760,99,0,198,11,-1.3
CA,-120,38.69,16759,99,0,198,7.2,-0.7
CA,-120,38.69,16758,102,0,198,9.9,-1.8
CA,-120,38.69,16757,102,0,198,9.1,-3.8
CA,-120,38.69,16756,102,0,198,5.7,-7.2
CA,-120,38.69,16755,99,3,196,-5.3,-11.4
CA,-119.89,38.72,16762,71,3,185,8.5,-1.8
CA,-119.89,38.72,16761,71,0,185,12.8,-6.3
CA,-119.89,38.72,16760,74,0,185,11.5,-4.8
CA,-119.89,38.72,16759,74,0,185,7.6,-8.4
CA,-119.89,38.72,16758,74,0,185,12.1,-6.9
CA,-119.89,38.72,16757,74,0,185,11.8,-9.2
CA,-119.89,38.72,16756,74,0,185,8,-13.4
CA,-119.89,38.72,16755,74,3,183,-3.1,-12.9
CA,-119.96,38.68,16762,81,0,218,7.6,1.9
CA,-119.96,38.68,16761,81,0,218,13.2,0.7
CA,-119.96,38.68,16760,84,0,218,12.4,-1.1
CA,-119.96,38.68,16759,84,0,218,8.5,-0.4
CA,-119.96,38.68,16758,86,0,218,12.5,0.5
CA,-119.96,38.68,16757,86,0,218,11.4,0.2
CA,-119.96,38.68,16756,84,3,216,8.4,-8.6
CA,-119.96,38.68,16755,84,0,216,-3.1,-11.1
CA,-119.89,38.84,16762,69,0,160,7.7,-1.7
CA,-119.89,38.84,16761,69,0,160,11.9,2.4
CA,-119.89,38.84,16760,69,0,160,11.6,-1.5
CA,-119.89,38.84,16759,74,0,160,8.1,-1.3
CA,-119.89,38.84,16758,74,0,160,10.3,0.6
CA,-119.89,38.84,16757,74,0,160,10,0.7
CA,-119.89,38.84,16756,74,5,155,7.3,-2
CA,-119.89,38.84,16755,74,3,152,-1.7,-10.7
CA,-119.61,38.67,16762,58,0,137,8.2,0.9
CA,-119.61,38.67,16761,58,0,137,13.1,2.3
CA,-119.61,38.67,16760,58,0,137,11.3,-1
CA,-119.61,38.67,16759,58,0,137,5.2,-0.4
CA,-119.61,38.67,16758,58,0,137,11.8,1.1
CA,-119.61,38.67,16757,58,0,137,9.6,1.5
CA,-119.61,38.67,16756,58,0,137,8.3,-5.8
CA,-119.61,38.67,16755,58,0,137,-4.2,-10.4
CA,-119.82,38.67,16762,5,0,132,13.1,1.2
CA,-119.82,38.67,16761,5,0,132,15.1,-2.1
CA,-119.82,38.67,16760,8,0,132,9.9,-1.3
CA,-119.82,38.67,16759,13,0,132,10.3,-1.1
CA,-119.82,38.67,16758,15,0,132,16.8,-0.9
CA,-119.82,38.67,16757,15,0,132,13,-0.7
CA,-119.82,38.67,16756,15,0,132,12.2,-8.4
CA,-119.82,38.67,16755,15,0,132,-0.2,-8.5
NV,-119.94,39.45,16762,64,3,175,8.9,1.1
NV,-119.94,39.45,16761,64,0,175,11.5,0.5
NV,-119.94,39.45,16760,64,0,175,10.1,-1.9
NV,-119.94,39.45,16759,64,0,175,5.6,-1.5
NV,-119.94,39.45,16758,64,0,175,9.4,0.1
NV,-119.94,39.45,16757,66,0,175,8.5,-0.4
NV,-119.94,39.45,16756,64,3,173,6.9,-3.5
NV,-119.94,39.45,16755,64,0,173,-2.9,-10.8
CA,-119.92,38.61,16762,86,0,173,7.4,0.3
CA,-119.92,38.61,16761,86,0,173,11.1,-1.6
CA,-119.92,38.61,16760,86,0,173,10.5,-1.7
CA,-119.92,38.61,16759,86,0,173,7.5,-3.2
CA,-119.92,38.61,16758,86,0,173,11.4,-2.3
CA,-119.92,38.61,16757,86,0,173,10.4,-2.9
CA,-119.92,38.61,16756,86,0,173,8,-5.5
CA,-119.92,38.61,16755,86,0,173,-3.5,-9.4
CA,-120.37,39.33,16762,28,0,201,8.3,0.1
CA,-120.37,39.33,16761,30,0,201,12.7,-0.5
CA,-120.37,39.33,16760,30,0,201,12.8,-0.6
CA,-120.37,39.33,16759,36,0,201,10.5,-0.5
CA,-120.37,39.33,16758,38,3,198,12.7,-1
CA,-120.37,39.33,16757,38,0,198,11.9,-2.6
CA,-120.37,39.33,16756,38,0,198,8.6,-6.6
CA,-120.37,39.33,16755,38,3,196,-0.4,-7
CA,-120.08,38.85,16762,69,0,163,9,2.4
CA,-120.08,38.85,16761,69,0,163,12.6,2.3
CA,-120.08,38.85,16760,69,0,163,12.1,0.9
CA,-120.08,38.85,16759,69,0,163,9.6,1.6
CA,-120.08,38.85,16758,71,0,163,11.9,3.2
CA,-120.08,38.85,16757,71,0,163,10.2,2.7
CA,-120.08,38.85,16756,74,0,163,8.3,-1.3
CA,-120.08,38.85,16755,74,0,163,-0.2,-8.5
CA,-120.28,39.49,16762,25,0,99,11.4,-2.1
CA,-120.28,39.49,16761,28,0,99,14.2,-3.7
CA,-120.28,39.49,16760,28,0,99,9.6,-1.9
CA,-120.28,39.49,16759,28,0,99,9.9,-2.4
CA,-120.28,39.49,16758,28,0,99,13,-3.4
CA,-120.28,39.49,16757,28,0,99,10.4,-4.7
CA,-120.28,39.49,16756,28,0,99,8.8,-9.4
CA,-120.28,39.49,16755,28,0,99,-0.2,-8.7
CA,-120.13,39,16762,23,0,137,7.9,2.7
CA,-120.13,39,16761,25,0,137,10.4,3.6
CA,-120.13,39,16760,28,0,137,9.8,1
CA,-120.13,39,16759,30,0,137,7.1,1.2
CA,-120.13,39,16758,30,0,137,10.9,2.8
CA,-120.13,39,16757,30,0,137,10,2.9
CA,-120.13,39,16756,25,5,132,7.1,-2
CA,-120.13,39,16755,25,0,132,-1.7,-8.2
CA,-120.15,39.17,16762,0,0,112,11.3,2.4
CA,-120.15,39.17,16761,0,0,112,11.8,1.2
CA,-120.15,39.17,16760,0,0,112,11.6,0.7
CA,-120.15,39.17,16759,0,0,112,10.9,1.3
CA,-120.15,39.17,16758,0,0,112,13.6,0.6
CA,-120.15,39.17,16757,0,0,112,11.8,0.2
CA,-120.15,39.17,16756,0,0,112,7.7,-5
CA,-120.15,39.17,16755,5,3,109,1,-7.4
CA,-120.18,39.3,16762,33,3,130,10.8,3.1
CA,-120.18,39.3,16761,33,0,130,13.1,-0.9
CA,-120.18,39.3,16760,33,0,130,9.9,-1.1
CA,-120.18,39.3,16759,33,0,130,9.1,0.2
CA,-120.18,39.3,16758,33,0,130,13.2,-0.3
CA,-120.18,39.3,16757,33,0,130,11,0.2
CA,-120.18,39.3,16756,33,0,130,9.3,-6.2
CA,-120.18,39.3,16755,33,0,130,-0.7,-6.9
NV,-119.89,39.32,16762,81,0,180,6.3,-0.2
NV,-119.89,39.32,16761,81,0,180,10,1.6
NV,-119.89,39.32,16760,81,0,180,9.2,-0.4
NV,-119.89,39.32,16759,81,0,180,5.2,-0.9
NV,-119.89,39.32,16758,81,0,180,9,1.8
NV,-119.89,39.32,16757,81,0,180,8.9,0.9
NV,-119.89,39.32,16756,81,0,180,5.2,-4.2
NV,-119.89,39.32,16755,81,0,180,-4.2,-11.8
CA,-120.05,38.93,16762,15,3,99,12,-0.9
CA,-120.05,38.93,16761,15,0,99,10,-1.7
CA,-120.05,38.93,16760,15,0,99,10.4,-1.7
CA,-120.05,38.93,16759,18,0,99,10.7,-1.4
CA,-120.05,38.93,16758,18,0,99,13.6,-2.3
CA,-120.05,38.93,16757,18,0,99,12.5,-2.8
CA,-120.05,38.93,16756,18,0,99,10,-6.2
CA,-120.05,38.93,16755,18,0,99,1.2,-5.8
CA,-120.27,39.19,16762,69,0,213,6.8,1.5
CA,-120.27,39.19,16761,71,0,213,9.9,4.5
CA,-120.27,39.19,16760,71,0,213,10.8,0.8
CA,-120.27,39.19,16759,71,0,213,7.1,1
CA,-120.27,39.19,16758,71,0,213,9.4,3.7
CA,-120.27,39.19,16757,71,0,213,9.7,2.2
CA,-120.27,39.19,16756,71,0,213,6.4,-3.6
CA,-120.27,39.19,16755,71,0,213,-3.1,-9.9
CA,-120.22,39.14,16762,53,0,185,10.6,0.5
CA,-120.22,39.14,16761,53,0,185,13.8,-2.4
CA,-120.22,39.14,16760,53,0,185,14.2,-2.1
CA,-120.22,39.14,16759,53,0,185,10.1,-2.4
CA,-120.22,39.14,16758,53,0,185,14.4,-2.5
CA,-120.22,39.14,16757,53,0,185,12.9,-2.9
CA,-120.22,39.14,16756,51,3,183,9.8,-9.4
CA,-120.22,39.14,16755,51,0,183,1.1,-9.8
CA,-119.8,38.55,16762,94,8,226,6.2,-0.1
CA,-119.8,38.55,16761,94,0,226,10.9,2.5
CA,-119.8,38.55,16760,97,0,226,10.1,-1.5
CA,-119.8,38.55,16759,99,0,226,6.9,-0.5
CA,-119.8,38.55,16758,99,0,226,12.7,2.5
CA,-119.8,38.55,16757,99,0,226,9.4,0.5
CA,-119.8,38.55,16756,97,5,221,8.9,-4.4
CA,-119.8,38.55,16755,94,5,216,-4.2,-10.8
CA,-119.94,38.85,16762,56,0,173,10.7,-2.8
CA,-119.94,38.85,16761,56,0,173,15.4,-2.6
CA,-119.94,38.85,16760,56,0,173,14.4,-3
CA,-119.94,38.85,16759,56,0,173,10.8,-4.4
CA,-119.94,38.85,16758,56,0,173,14.5,-4.3
CA,-119.94,38.85,16757,56,0,173,11,-4.9
CA,-119.94,38.85,16756,56,0,173,10.8,-5.5
CA,-119.94,38.85,16755,56,0,173,1.1,-10.5
CA,-119.92,38.92,16762,99,0,196,7.9,-0.5
CA,-119.92,38.92,16761,99,0,196,11.3,-0.9
CA,-119.92,38.92,16760,99,0,196,10.6,-0.5
CA,-119.92,38.92,16759,99,0,196,8.3,-1.6
CA,-119.92,38.92,16758,99,3,193,10.3,-1.4
CA,-119.92,38.92,16757,99,0,193,10,-2
CA,-119.92,38.92,16756,99,0,193,7.1,-2.1
CA,-119.92,38.92,16755,99,0,193,-1.3,-11
CA,-120.29,39.45,16762,33,0,89,9.6,1.5
CA,-120.29,39.45,16761,33,0,89,13.6,-1.4
CA,-120.29,39.45,16760,36,0,89,10.8,-0.4
CA,-120.29,39.45,16759,38,0,89,8.6,-1.1
CA,-120.29,39.45,16758,41,3,86,13.2,-1.6
CA,-120.29,39.45,16757,41,0,86,10.1,-0.7
CA,-120.29,39.45,16756,38,3,84,9.4,-6.8
CA,-120.29,39.45,16755,36,3,81,-1.7,-7.6
CA,-120.31,39.43,16762,53,0,185,5.9,0.3
CA,-120.31,39.43,16761,53,0,185,9.5,4.2
CA,-120.31,39.43,16760,53,0,185,9.5,1.6
CA,-120.31,39.43,16759,53,0,185,7,0.7
CA,-120.31,39.43,16758,53,0,185,8.6,1.5
CA,-120.31,39.43,16757,53,0,185,6.6,1.4
CA,-120.31,39.43,16756,48,8,178,5.6,-4
CA,-120.31,39.43,16755,48,0,178,-4,-10.5
NV,-119.9,39.16,16762,48,3,150,8.1,1.2
NV,-119.9,39.16,16761,48,0,150,10.8,-0.6
NV,-119.9,39.16,16760,48,0,150,10,-0.8
NV,-119.9,39.16,16759,48,0,150,5.3,-0.7
NV,-119.9,39.16,16758,48,0,150,9.4,-0.9
NV,-119.9,39.16,16757,48,0,150,9,-0.8
NV,-119.9,39.16,16756,46,10,140,6.1,-3.2
NV,-119.9,39.16,16755,43,3,137,-2.2,-9.3
NV,-119.88,39.25,16762,43,3,157,11.3,1
NV,-119.88,39.25,16761,43,0,157,13.4,-4.2
NV,-119.88,39.25,16760,43,0,157,8.5,-2.6
NV,-119.88,39.25,16759,43,0,157,9.3,-2.2
NV,-119.88,39.25,16758,43,0,157,13.8,-2.3
NV,-119.88,39.25,16757,43,0,157,11.2,-1.9
NV,-119.88,39.25,16756,43,0,157,9.2,-10.6
NV,-119.88,39.25,16755,43,0,157,0.5,-10.3
CA,-120,38.69,16762,99,0,198,5.8,0.9
CA,-120,38.69,16761,99,0,198,11.7,0.1
CA,-120,38.69,16760,99,0,198,11,-1.3
CA,-120,38.69,16759,99,0,198,7.2,-0.7
CA,-120,38.69,16758,102,0,198,9.9,-1.8
CA,-120,38.69,16757,102,0,198,9.1,-3.8
CA,-120,38.69,16756,102,0,198,5.7,-7.2
